2016.05.19,22:00,1.46174,1.46190,1.45912,1.45919,3611
2016.05.19,23:00,1.45919,1.46128,1.45918,1.46093,2327
2016.05.20,00:00,1.46093,1.46104,1.46016,1.46024,638
2016.05.20,01:00,1.46024,1.46064,1.45996,1.46047,1734
2016.05.20,02:00,1.46043,1.46059,1.45975,1.45979,1376
2016.05.20,03:00,1.45979,1.46003,1.45932,1.45981,2971
2016.05.20,04:00,1.45981,1.45996,1.45943,1.45967,2532
2016.05.20,05:00,1.45967,1.46052,1.45933,1.45935,2311
2016.05.20,06:00,1.45935,1.45965,1.45912,1.45945,1722
2016.05.20,07:00,1.45945,1.45956,1.45922,1.45922,1748
2016.05.20,08:00,1.45922,1.46030,1.45904,1.46019,1865
2016.05.20,09:00,1.46018,1.46131,1.45715,1.45742,5173
2016.05.20,10:00,1.45741,1.45841,1.45531,1.45673,9046
2016.05.20,11:00,1.45674,1.45763,1.45521,1.45719,9080
2016.05.20,12:00,1.45720,1.45775,1.45504,1.45637,8755
2016.05.20,13:00,1.45637,1.45812,1.45563,1.45780,7335
2016.05.20,14:00,1.45780,1.45860,1.45548,1.45714,7900
2016.05.20,15:00,1.45715,1.45729,1.45557,1.45646,8110
2016.05.20,16:00,1.45645,1.45714,1.45281,1.45379,10082
2016.05.20,17:00,1.45379,1.45424,1.45111,1.45146,11847
2016.05.20,18:00,1.45146,1.45234,1.45070,1.45112,8435
2016.05.20,19:00,1.45112,1.45176,1.45044,1.45145,4915
2016.05.20,20:00,1.45146,1.45229,1.45114,1.45185,3894
2016.05.20,21:00,1.45185,1.45228,1.45033,1.45045,3233
2016.05.20,22:00,1.45045,1.45056,1.44858,1.44909,3180
2016.05.20,23:00,1.44909,1.45014,1.44893,1.44985,2078
2016.05.23,00:00,1.45023,1.45069,1.44950,1.44991,555
2016.05.23,01:00,1.44991,1.45002,1.44932,1.44975,1984
2016.05.23,02:00,1.44975,1.44982,1.44876,1.44885,1985
2016.05.23,03:00,1.44885,1.45059,1.44882,1.45018,3419
2016.05.23,04:00,1.45019,1.45089,1.44981,1.45037,3484
